video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
ArFQdvF8vDE,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained in  seconds  bbc news,BBC News,News & Politics,none,337573,2394,0,271,2020-03-19T12:27:10Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M23S,hd,False,https://i.ytimg.com/vi/ArFQdvF8vDE/default.jpg,https://www.youtube.com/watch?v=ArFQdvF8vDE
CuneZ1LhbQ0,UC16niRr50-MSBwiO3YDb3RA,coronavirus brazil records thirdhighest covid infection level  bbc news,BBC News,News & Politics,none,96192,673,0,261,2020-05-20T10:27:04Z,"bbc,bbc news,news",PT5M31S,hd,False,https://i.ytimg.com/vi/CuneZ1LhbQ0/default.jpg,https://www.youtube.com/watch?v=CuneZ1LhbQ0
gXvSUiR2u2I,UC16niRr50-MSBwiO3YDb3RA,coronavirus can track and trace deliver and can we trust it  bbc news,BBC News,News & Politics,none,57063,407,0,204,2020-06-18T20:41:10Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,track and trace,lockdown,world news,Outside Source,Ros Atkins,technology,app",PT4M34S,hd,False,https://i.ytimg.com/vi/gXvSUiR2u2I/default.jpg,https://www.youtube.com/watch?v=gXvSUiR2u2I
6CajGH3Q5RU,UC16niRr50-MSBwiO3YDb3RA,coronavirus pregnancy during a pandemic is terrifying  bbc news,BBC News,News & Politics,none,34217,516,0,0,2020-04-07T10:15:44Z,"bbc,bbc news,news,coronavirus,covid-19,United states,pregnancy,birth,health,pandemic",PT3M55S,hd,False,https://i.ytimg.com/vi/6CajGH3Q5RU/default.jpg,https://www.youtube.com/watch?v=6CajGH3Q5RU
3AgxeIVrH24,UC16niRr50-MSBwiO3YDb3RA,coronavirus v influenza how do the two viruses compare  bbc news,BBC News,News & Politics,none,406820,3190,0,985,2020-03-04T07:43:00Z,"bbc,bbc news,news",PT4M32S,hd,False,https://i.ytimg.com/vi/3AgxeIVrH24/default.jpg,https://www.youtube.com/watch?v=3AgxeIVrH24
xqK4NfOOF9A,UC16niRr50-MSBwiO3YDb3RA,coronavirus and ibuprofen separating fact from fiction  bbc news,BBC News,News & Politics,none,234560,1824,0,468,2020-03-18T11:22:29Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT3M54S,hd,False,https://i.ytimg.com/vi/xqK4NfOOF9A/default.jpg,https://www.youtube.com/watch?v=xqK4NfOOF9A
oyC5KcQxm4Q,UC16niRr50-MSBwiO3YDb3RA,coronavirus how some countries started to exert control over the virus  bbc news,BBC News,News & Politics,none,393145,2734,0,1159,2020-05-01T10:12:55Z,"bbc,bbc news,news",PT6M35S,hd,False,https://i.ytimg.com/vi/oyC5KcQxm4Q/default.jpg,https://www.youtube.com/watch?v=oyC5KcQxm4Q
T-1-mlAGu1Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus when your childs in intensive care with covid  bbc news,BBC News,News & Politics,none,164959,1348,0,0,2020-05-01T13:34:33Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children",PT2M48S,hd,False,https://i.ytimg.com/vi/T-1-mlAGu1Y/default.jpg,https://www.youtube.com/watch?v=T-1-mlAGu1Y
kdUf0DhY6Ow,UC16niRr50-MSBwiO3YDb3RA,how has coronavirus changed how doctors deal with death  bbc news,BBC News,News & Politics,none,24357,331,0,187,2020-06-17T11:43:13Z,"bbc,bbc news,news,coronavirus,covid-19,death,care,health,pandemic,nurses,doctors,palliative care",PT5M9S,hd,False,https://i.ytimg.com/vi/kdUf0DhY6Ow/default.jpg,https://www.youtube.com/watch?v=kdUf0DhY6Ow
RHFV0XcJxww,UC16niRr50-MSBwiO3YDb3RA,coronavirus what has covid done for climate crisis  bbc news,BBC News,News & Politics,none,78593,1412,0,515,2021-01-05T10:07:47Z,"bbc,bbc news,news",PT2M45S,hd,False,https://i.ytimg.com/vi/RHFV0XcJxww/default.jpg,https://www.youtube.com/watch?v=RHFV0XcJxww
UZ2YVvXL7Hk,UC16niRr50-MSBwiO3YDb3RA,coronavirus why are there outbreaks in meat processing plants  bbc news,BBC News,News & Politics,none,71184,609,0,448,2020-06-23T10:06:44Z,"bbc,bbc news,news",PT8M53S,hd,False,https://i.ytimg.com/vi/UZ2YVvXL7Hk/default.jpg,https://www.youtube.com/watch?v=UZ2YVvXL7Hk
1UtPZxGRZ5k,UC16niRr50-MSBwiO3YDb3RA,coronavirus health claims debunked  bbc news,BBC News,News & Politics,none,113243,1549,0,1158,2020-04-23T14:17:24Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,reality check,5G,Chris Morris",PT2M41S,hd,False,https://i.ytimg.com/vi/1UtPZxGRZ5k/default.jpg,https://www.youtube.com/watch?v=1UtPZxGRZ5k
alo1kLQXaf4,UC16niRr50-MSBwiO3YDb3RA,coronavirus more health myths to ignore  bbc news,BBC News,News & Politics,none,356825,3022,0,712,2020-04-02T15:11:04Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic",PT2M1S,hd,False,https://i.ytimg.com/vi/alo1kLQXaf4/default.jpg,https://www.youtube.com/watch?v=alo1kLQXaf4
SLhGsTuE0ik,UC16niRr50-MSBwiO3YDb3RA,coronavirus us supports lifting covid vaccine patents  bbc newsnight,BBC News,News & Politics,none,85937,542,0,829,2021-05-05T23:13:02Z,"bbc,bbc news,news,Coronavirus,covid19,covid,intellectual property rights,Biden,Joe Biden,covid vaccines,pandemic,global pandemic,world trade organisation,WTO,David milliband,bbc newsnight,newsnight,miliband,maitlis,Emily maitlis",PT10M23S,hd,False,https://i.ytimg.com/vi/SLhGsTuE0ik/default.jpg,https://www.youtube.com/watch?v=SLhGsTuE0ik
oKX_E7adVwg,UC16niRr50-MSBwiO3YDb3RA,coronavirus russia uses facial recognition to tackle covid  bbc news,BBC News,News & Politics,none,101086,1171,0,445,2020-04-07T11:59:22Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Russia,surveillance,Sarah Rainsford,facial recognition",PT3M50S,hd,False,https://i.ytimg.com/vi/oKX_E7adVwg/default.jpg,https://www.youtube.com/watch?v=oKX_E7adVwg
dc11uZ7_PnU,UC16niRr50-MSBwiO3YDb3RA,coronavirus in the uk the first  days  bbc news,BBC News,News & Politics,none,271967,2430,0,837,2020-05-09T16:42:04Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,United Kingdom",PT6M12S,hd,False,https://i.ytimg.com/vi/dc11uZ7_PnU/default.jpg,https://www.youtube.com/watch?v=dc11uZ7_PnU
zoZlDUsdtAg,UC16niRr50-MSBwiO3YDb3RA,could challenge trials speed coronavirus vaccine development  bbc news,BBC News,News & Politics,none,73842,565,0,847,2020-08-21T22:01:34Z,"bbc,bbc news,news,fergus walsh,coronavirus,vaccine,pandemic",PT3M26S,hd,False,https://i.ytimg.com/vi/zoZlDUsdtAg/default.jpg,https://www.youtube.com/watch?v=zoZlDUsdtAg
r5yw9S3X7m4,UC16niRr50-MSBwiO3YDb3RA,scientists search for coronavirus vaccine  bbc news,BBC News,News & Politics,none,355128,3160,0,1137,2020-01-27T14:59:42Z,"bbc,bbc news,news,coronavirus,coronavirus vaccine",PT3M48S,hd,False,https://i.ytimg.com/vi/r5yw9S3X7m4/default.jpg,https://www.youtube.com/watch?v=r5yw9S3X7m4
bvQW8YkBVhQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus contain and delay phases explained  bbc news,BBC News,News & Politics,none,522525,3344,0,957,2020-03-13T10:07:45Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT8M16S,hd,False,https://i.ytimg.com/vi/bvQW8YkBVhQ/default.jpg,https://www.youtube.com/watch?v=bvQW8YkBVhQ
MnhnoM8X-YU,UC16niRr50-MSBwiO3YDb3RA,how close are we to a coronavirus vaccine  bbc news,BBC News,News & Politics,none,133550,1378,0,427,2020-04-23T11:23:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,vaccine,Laura Foster,immunisation",PT2M2S,hd,False,https://i.ytimg.com/vi/MnhnoM8X-YU/default.jpg,https://www.youtube.com/watch?v=MnhnoM8X-YU
P4SYSRp00uE,UC16niRr50-MSBwiO3YDb3RA,coronavirus trump gives who ultimatum over covid handling  bbc news,BBC News,News & Politics,none,249787,1648,0,1595,2020-05-20T10:36:38Z,"bbc,bbc news,news",PT11M6S,hd,False,https://i.ytimg.com/vi/P4SYSRp00uE/default.jpg,https://www.youtube.com/watch?v=P4SYSRp00uE
A2kiXc5XEdU,UC16niRr50-MSBwiO3YDb3RA,how do i know if i have coronavirus  bbc news,BBC News,News & Politics,none,1138428,9503,0,1059,2020-03-21T10:10:19Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT1M35S,hd,False,https://i.ytimg.com/vi/A2kiXc5XEdU/default.jpg,https://www.youtube.com/watch?v=A2kiXc5XEdU
glkBp4GyQCo,UC16niRr50-MSBwiO3YDb3RA,coronavirus could there be a second wave  bbc news,BBC News,News & Politics,none,109630,1125,0,576,2020-05-22T10:29:05Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,second wave,Reality Check,Chris Morris",PT2M31S,hd,False,https://i.ytimg.com/vi/glkBp4GyQCo/default.jpg,https://www.youtube.com/watch?v=glkBp4GyQCo
glm0tMRHTkQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus the russian provinces buckling under covid  bbc news,BBC News,News & Politics,none,58020,878,0,292,2020-11-12T16:10:03Z,"bbc,bbc news,news",PT3M57S,hd,False,https://i.ytimg.com/vi/glm0tMRHTkQ/default.jpg,https://www.youtube.com/watch?v=glm0tMRHTkQ
Fihj2_qSDhU,UC16niRr50-MSBwiO3YDb3RA,coronavirus infections worldwide top  million  bbc news,BBC News,News & Politics,none,46908,396,0,233,2020-06-30T11:23:42Z,"bbc,bbc news,news",PT12M24S,hd,False,https://i.ytimg.com/vi/Fihj2_qSDhU/default.jpg,https://www.youtube.com/watch?v=Fihj2_qSDhU
WE9gvJ8ou7g,UC16niRr50-MSBwiO3YDb3RA,coronavirus immunity explained  bbc news,BBC News,News & Politics,none,98507,1574,0,505,2020-07-08T12:53:19Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,immunity,lockdown,reality check",PT3M30S,hd,False,https://i.ytimg.com/vi/WE9gvJ8ou7g/default.jpg,https://www.youtube.com/watch?v=WE9gvJ8ou7g
W3ypPfbTyZs,UC16niRr50-MSBwiO3YDb3RA,more than  excess deaths so far during uk coronavirus pandemic  bbc news,BBC News,News & Politics,none,285686,1447,0,1181,2020-06-02T21:48:35Z,"bbc,bbc news,news,coronavirus,virus,excess,deaths,pandemic,England,Wales,ONS,statistics,elderly,care,homes,Durham,disease,PHE,Public Health England,Covid-19,black,asian,BAME,minority ethnic,danger,risk,threat,die,Huw Edwards,Michael Buchanan,Rianna Croxford",PT7M,hd,False,https://i.ytimg.com/vi/W3ypPfbTyZs/default.jpg,https://www.youtube.com/watch?v=W3ypPfbTyZs
STgRHkB-vx4,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained how do i protect myself  bbc news,BBC News,News & Politics,none,127598,1501,0,233,2020-03-06T11:18:16Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",PT9M45S,hd,False,https://i.ytimg.com/vi/STgRHkB-vx4/default.jpg,https://www.youtube.com/watch?v=STgRHkB-vx4
v5fRX5V7mgE,UC16niRr50-MSBwiO3YDb3RA,coronavirus can children catch and pass on coronavirus  bbc news,BBC News,News & Politics,none,25829,262,0,0,2020-05-25T11:18:48Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children,families",PT1M23S,hd,False,https://i.ytimg.com/vi/v5fRX5V7mgE/default.jpg,https://www.youtube.com/watch?v=v5fRX5V7mgE
NwPwj45CAIc,UC16niRr50-MSBwiO3YDb3RA,coronavirus frances ancient burial brotherhood defies covid  bbc news,BBC News,News & Politics,none,64901,586,0,127,2020-06-14T10:43:53Z,"bbc,bbc news,news",PT2M19S,hd,False,https://i.ytimg.com/vi/NwPwj45CAIc/default.jpg,https://www.youtube.com/watch?v=NwPwj45CAIc
W2rIY9TREVw,UC16niRr50-MSBwiO3YDb3RA,coronavirus were still waiting at home for them to come back  bbc news,BBC News,News & Politics,none,15756,358,0,103,2020-07-28T11:30:28Z,"bbc,bbc news,news",PT3M51S,hd,False,https://i.ytimg.com/vi/W2rIY9TREVw/default.jpg,https://www.youtube.com/watch?v=W2rIY9TREVw
j-9CgwB6mus,UC16niRr50-MSBwiO3YDb3RA,how to shop safely in a coronavirus pandemic  bbc news,BBC News,News & Politics,none,38654,363,0,107,2020-05-27T10:35:10Z,"bbc,bbc news,news,coronavirus,covid-19,shopping,retail,pandemic,health",PT59S,hd,False,https://i.ytimg.com/vi/j-9CgwB6mus/default.jpg,https://www.youtube.com/watch?v=j-9CgwB6mus
UtLm55InjIQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus  hope of vaccine by the autumn say oxford scientists   bbc news,BBC News,News & Politics,none,535876,4862,0,2390,2020-04-17T22:26:55Z,"bbc,bbc news,news,coronavirus,virus,vaccine,search,scientists,Oxford,University,researchers,hope,hopes,September,doses,taskforce,testing,tests,frontline,staff,workers,police,fire,prison,face,masks,evidence,review,reviewing,food,banks,food banks,Sophie Raworth,Fergus Walsh,Medical,David Shukman,Science,Editor,Michael Buchanan,Social,Affairs",PT7M56S,hd,False,https://i.ytimg.com/vi/UtLm55InjIQ/default.jpg,https://www.youtube.com/watch?v=UtLm55InjIQ
OX_i9tL2GcQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus the hospice staff working through a pandemic  bbc news,BBC News,News & Politics,none,22898,372,0,0,2020-04-29T08:48:45Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,United Kingdom,hospice,Ed Thomas",PT4M53S,hd,False,https://i.ytimg.com/vi/OX_i9tL2GcQ/default.jpg,https://www.youtube.com/watch?v=OX_i9tL2GcQ
PB7cAnZdKHA,UC16niRr50-MSBwiO3YDb3RA,coronavirus new zealand and iceland on the verge of beating the virus  bbc news,BBC News,News & Politics,none,72688,1009,0,472,2020-06-02T11:31:10Z,"bbc,bbc news,news",PT4M54S,hd,False,https://i.ytimg.com/vi/PB7cAnZdKHA/default.jpg,https://www.youtube.com/watch?v=PB7cAnZdKHA
u-bZtzlVJvA,UC16niRr50-MSBwiO3YDb3RA,coronavirus tests and masks sold by fraudsters online  bbc news,BBC News,News & Politics,none,75870,752,0,211,2020-04-10T13:09:08Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,scams,fraud,Angus Crawford",PT1M41S,hd,False,https://i.ytimg.com/vi/u-bZtzlVJvA/default.jpg,https://www.youtube.com/watch?v=u-bZtzlVJvA
FRtZA4WY8Mo,UC16niRr50-MSBwiO3YDb3RA,coronavirus  loss of taste or smell added to official symptoms  bbc news,BBC News,News & Politics,none,53594,650,0,293,2020-05-18T22:02:14Z,"bbc,bbc news,news,coronavirus,virus,taste,smell,symptoms,official,test,testing,temperature,cough,loss,WHO,world health,headache,Covid,Covid-19,researchers,slow,act,missed,infecting,infectious,govt,government,scientists,Van-Tam,positive,Rachel Fenton,guidance,Chief Medical Officer,pandemic,England,Scotland,Wales,Northern Ireland,doctors,5 years old,target,key,workers,staff,frontline,results,Fergus Walsh,Medical,correspondent,Hugh Pym,Health,Editor,Fiona Bruce,tracking",PT7M55S,hd,False,https://i.ytimg.com/vi/FRtZA4WY8Mo/default.jpg,https://www.youtube.com/watch?v=FRtZA4WY8Mo
PmdBxIWQcKE,UC16niRr50-MSBwiO3YDb3RA,coronavirus major drugs trial offers hopes for treatment  bbc news,BBC News,News & Politics,none,78303,1078,0,381,2020-04-29T22:19:31Z,"bbc,bbc news,news,coronavirus,virus,treatment,drugs,trial,medicines,volunteers,vaccine,Addenbrooke’s,Cambridge,Fergus Walsh,Medical,Correspondent,Huw Edwards,hospitals,results,doctors,therapy,research,HiV,malaria,inflammation,immune,Oxford,patients,Covid-19,pandemic,experimental,trials,antiviral,Ebola,symptoms",PT5M10S,hd,False,https://i.ytimg.com/vi/PmdBxIWQcKE/default.jpg,https://www.youtube.com/watch?v=PmdBxIWQcKE
3vudfCtGWhE,UC16niRr50-MSBwiO3YDb3RA,deprived areas bear brunt of coronavirus pandemic  bbc news,BBC News,News & Politics,none,55176,608,0,244,2020-06-12T21:31:16Z,"bbc,bbc news,news,coronavirus,virus,deprived,deprivation,poverty,England,Wales,poor,wealthy,official,figures,urban,rural,Scotland,Nicola Sturgeon,test,testing,car,workers,care homes,Reeta Chakrabarti,Hugh Pym,Health,Editor,Sarah Smith",PT7M1S,hd,False,https://i.ytimg.com/vi/3vudfCtGWhE/default.jpg,https://www.youtube.com/watch?v=3vudfCtGWhE
V9ErfYHi_MU,UC16niRr50-MSBwiO3YDb3RA,coronavirus who warns europe over very serious covid surge  bbc news,BBC News,News & Politics,none,51688,340,0,577,2020-09-18T10:44:26Z,"bbc,bbc news,news",PT9M5S,hd,False,https://i.ytimg.com/vi/V9ErfYHi_MU/default.jpg,https://www.youtube.com/watch?v=V9ErfYHi_MU
P2y1sIr913Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus uk government announces drastic measures to tackle outbreak  bbc news,BBC News,News & Politics,none,743892,5137,0,2221,2020-03-16T22:40:25Z,"bbc,bbc news,news,coronavirus,pandemic,world health organization,self-isolation,social distancing,nightlife,over 70s,pregnant women,pregnancy,covid 19,covid-19,illness,virus,chronic illness,nhs,national health service",PT10M31S,hd,False,https://i.ytimg.com/vi/P2y1sIr913Y/default.jpg,https://www.youtube.com/watch?v=P2y1sIr913Y
lGtKcSR734s,UC16niRr50-MSBwiO3YDb3RA,hopes of coronavirus vaccine breakthrough  bbc news,BBC News,News & Politics,none,288884,3777,0,2447,2020-11-09T22:23:01Z,"bbc,bbc news,news,coronavirus,virus,pandemic,Covid,Covid-19,vaccine,vaccination,90%,per cent,effective,safe,safety,trial,tests,results,early,hope,scientists,researchers,doctors,test,Pfizer,BioNtech,tech,technology,research,lab,patients,caution,concerns,Van Tam,Van-Tam,Christmas,spring,Boris,Johnson,experts,hurdle,significant,approval,approved,pharmaceutical,stock,markets,climb,gains,companies,airlines,hotels,travel,Huw Edwards,Simon Jack,Fergus Walsh,medical,business,editor",PT8M7S,hd,False,https://i.ytimg.com/vi/lGtKcSR734s/default.jpg,https://www.youtube.com/watch?v=lGtKcSR734s
BbJVVpQ-RYM,UC16niRr50-MSBwiO3YDb3RA,yemen bracing for coronavirus outbreak  bbc news,BBC News,News & Politics,none,36076,375,0,0,2020-05-15T16:18:30Z,"bbc,bbc news,news,coronavirus,covid-19,Yemen,civil war",PT5M1S,hd,False,https://i.ytimg.com/vi/BbJVVpQ-RYM/default.jpg,https://www.youtube.com/watch?v=BbJVVpQ-RYM
tLMxvPZKOQ8,UC16niRr50-MSBwiO3YDb3RA,coronavirus covid rules to end but with cases rising is it the right time  bbc newsnight,BBC News,News & Politics,none,93651,855,0,1302,2021-07-05T22:48:15Z,"bbc,bbc news,news,Covid,coronavirus,lockdown,lockdown uk,freedom day,freedom day covid,boris johnson,masks,unlocking,Covid unlocking,covid rules,Chris whitty,Patrick vallance,Emily maitlis,maitlis interview,nick watt,covid jab,Pfizer,AstraZeneca,restrictions",PT9M4S,hd,False,https://i.ytimg.com/vi/tLMxvPZKOQ8/default.jpg,https://www.youtube.com/watch?v=tLMxvPZKOQ8
aQHn2h-B594,UC16niRr50-MSBwiO3YDb3RA,a cold flu or coronavirus  which one do i have  bbc news,BBC News,News & Politics,none,96616,927,0,504,2020-09-17T11:49:24Z,"bbc,bbc news,news",PT1M52S,hd,False,https://i.ytimg.com/vi/aQHn2h-B594/default.jpg,https://www.youtube.com/watch?v=aQHn2h-B594
LYQLr45rtZk,UC16niRr50-MSBwiO3YDb3RA,india coronavirus my city is under siege from covid,BBC News,News & Politics,none,1263908,13143,0,4436,2021-05-12T11:15:02Z,"bbc,bbc news,news,India,Covid,Coronavirus,Covid Pandemic,pandemic,Delhi",PT7M46S,hd,False,https://i.ytimg.com/vi/LYQLr45rtZk/default.jpg,https://www.youtube.com/watch?v=LYQLr45rtZk
rrug35nWddk,UC16niRr50-MSBwiO3YDb3RA,coronavirus i caught covid at my uncles funeral  bbc news,BBC News,News & Politics,none,55622,587,0,399,2020-10-26T08:13:52Z,"bbc,bbc news,news",PT2M15S,hd,False,https://i.ytimg.com/vi/rrug35nWddk/default.jpg,https://www.youtube.com/watch?v=rrug35nWddk
tSCWs85mye8,UC16niRr50-MSBwiO3YDb3RA,coronavirus the impact of covid on women  bbc news,BBC News,News & Politics,none,21809,245,0,112,2020-06-25T10:05:25Z,"bbc,bbc news,news",PT4M51S,hd,False,https://i.ytimg.com/vi/tSCWs85mye8/default.jpg,https://www.youtube.com/watch?v=tSCWs85mye8
Dvz20hLJ15I,UCupvZG-5ko_eiXAupbDfxWw,coronavirus factcheck separating fear from facts,CNN,News & Politics,none,489904,4336,0,1633,2020-03-14T12:58:43Z,"latest News,Happening Now,CNN",PT4M55S,hd,False,https://i.ytimg.com/vi/Dvz20hLJ15I/default.jpg,https://www.youtube.com/watch?v=Dvz20hLJ15I
OV1Vuv9zfzI,UCupvZG-5ko_eiXAupbDfxWw,tips to stay safe during the coronavirus pandemic,CNN,News & Politics,none,126919,1263,0,365,2020-04-03T22:08:12Z,"latest News,Happening Now,CNN",PT4M38S,hd,False,https://i.ytimg.com/vi/OV1Vuv9zfzI/default.jpg,https://www.youtube.com/watch?v=OV1Vuv9zfzI
On7v-B28ZKk,UCupvZG-5ko_eiXAupbDfxWw,dr birx shares promising coronavirus statistics,CNN,News & Politics,none,528521,2396,0,2447,2020-05-22T22:11:36Z,"latest News,Happening Now,CNN,White House,President Donald Trump,coronavirus,Covid-19,pandemic,White House coronavirus task force briefing,Dr. Deborah Birx",PT22M33S,hd,False,https://i.ytimg.com/vi/On7v-B28ZKk/default.jpg,https://www.youtube.com/watch?v=On7v-B28ZKk
sXpIrDGXeTg,UCupvZG-5ko_eiXAupbDfxWw,how to cope with anxiety and stress linked to coronavirus pandemic,CNN,News & Politics,none,127754,1509,0,824,2020-03-20T07:08:06Z,"latest News,Happening Now,CNN",PT7M11S,hd,False,https://i.ytimg.com/vi/sXpIrDGXeTg/default.jpg,https://www.youtube.com/watch?v=sXpIrDGXeTg
3mfSSi-J7kI,UCupvZG-5ko_eiXAupbDfxWw,why thousands are getting coronavirus on purpose,CNN,News & Politics,none,1099026,5526,0,3351,2020-05-13T21:46:00Z,"latest News,Happening Now,CNN,health,us news,covid-19,coronavirus,drew griffin,vaccine,science",PT4M17S,hd,False,https://i.ytimg.com/vi/3mfSSi-J7kI/default.jpg,https://www.youtube.com/watch?v=3mfSSi-J7kI
VQqFr7_Y5NU,UCupvZG-5ko_eiXAupbDfxWw,financial expert do this with money during coronavirus outbreak,CNN,News & Politics,none,685046,3655,0,1794,2020-03-14T14:02:41Z,"latest News,Happening Now,CNN",PT5M32S,hd,False,https://i.ytimg.com/vi/VQqFr7_Y5NU/default.jpg,https://www.youtube.com/watch?v=VQqFr7_Y5NU
SfWtBPbE9so,UCupvZG-5ko_eiXAupbDfxWw,what an antibody test could mean for the coronavirus pandemic,CNN,News & Politics,none,694351,3497,0,1576,2020-04-10T23:07:42Z,"latest News,Happening Now,CNN,coronavirus,pandemic,Covid-19,Dr. Sanjay Gupta,Dr. Anthony Fauci,White House,Jake Tapper,antibody test,antibodies",PT10M19S,hd,False,https://i.ytimg.com/vi/SfWtBPbE9so/default.jpg,https://www.youtube.com/watch?v=SfWtBPbE9so
fGo5WqNjrOc,UCupvZG-5ko_eiXAupbDfxWw,commonly asked questions about the coronavirus answered,CNN,News & Politics,none,181257,1035,0,568,2020-03-10T03:28:27Z,"latest News,Happening Now,CNN,us news,health,sanjay gupta,coronavirus,don lemon,cnn tonight",PT9M17S,hd,False,https://i.ytimg.com/vi/fGo5WqNjrOc/default.jpg,https://www.youtube.com/watch?v=fGo5WqNjrOc
0csWfr1uvj8,UCupvZG-5ko_eiXAupbDfxWw,new coronavirus variant linked to surge in united kingdom,CNN,News & Politics,none,155589,1511,0,1188,2020-12-21T23:06:02Z,"latest News,Happening Now,CNN,world,health,cnn international,cnni,max foster,covid 19,coronavirus,medical",PT9M4S,hd,False,https://i.ytimg.com/vi/0csWfr1uvj8/default.jpg,https://www.youtube.com/watch?v=0csWfr1uvj8
B4RRsV8nqrc,UCupvZG-5ko_eiXAupbDfxWw,doctors testing coronavirus vaccine trial on healthy man,CNN,News & Politics,none,235622,2549,0,1076,2020-03-17T22:50:18Z,"latest News,Happening Now,CNN",PT3M23S,hd,False,https://i.ytimg.com/vi/B4RRsV8nqrc/default.jpg,https://www.youtube.com/watch?v=B4RRsV8nqrc
91CBoU0GqBM,UCupvZG-5ko_eiXAupbDfxWw,doctors warn coronavirus spreads more easily than first thought,CNN,News & Politics,none,329505,3327,0,1769,2020-07-06T15:05:46Z,"latest News,Happening Now,CNN,Elizabeth Cohen,newsroom,coronavirus,pandemic",PT4M57S,hd,False,https://i.ytimg.com/vi/91CBoU0GqBM/default.jpg,https://www.youtube.com/watch?v=91CBoU0GqBM
7lvZNcB0ZAs,UCupvZG-5ko_eiXAupbDfxWw,doctor working on coronavirus vaccine gives update on development,CNN,News & Politics,none,359980,2464,0,1244,2020-04-16T20:31:44Z,"latest News,Happening Now,CNN,US News,World News,President Trump",PT6M13S,hd,True,https://i.ytimg.com/vi/7lvZNcB0ZAs/default.jpg,https://www.youtube.com/watch?v=7lvZNcB0ZAs
iVo5j9mZq7g,UCupvZG-5ko_eiXAupbDfxWw,coronavirus explained how it spreads and how to protect yourself,CNN,News & Politics,none,721328,4963,0,914,2020-03-20T14:47:27Z,"latest News,Happening Now,CNN",PT7M29S,hd,False,https://i.ytimg.com/vi/iVo5j9mZq7g/default.jpg,https://www.youtube.com/watch?v=iVo5j9mZq7g
3AzIgAa0Cm8,UCupvZG-5ko_eiXAupbDfxWw,gupta the truth about using chloroquine to fight coronavirus pandemic,CNN,News & Politics,none,783555,5627,0,4615,2020-03-24T03:55:00Z,"latest News,Happening Now,CNN,world news,coronavirus,sanjay gupta,anderson cooper",PT5M22S,hd,True,https://i.ytimg.com/vi/3AzIgAa0Cm8/default.jpg,https://www.youtube.com/watch?v=3AzIgAa0Cm8
